Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1991, 1999]	государственный телерадиокомпания	Q4127588	Всесоюзная государственная телерадиокомпания	P571	дата основания/создания/возникновения	0	0	1991-02-08	0	0	0
[1991, 1999]	государственный телерадиокомпания	Q4127588	Всесоюзная государственная телерадиокомпания	P576	дата прекращения существования	0	0	1991-12-27	0	0	0
[1984, 1988]	государственный техникум	Q1130457	Всероссийский государственный институт кинематографии имени С. А. Герасимова	P138	названо в честь	Сергей Аполлинариевич Герасимов	0	0	0	0	1986-02-05
[1938, 1940]	государственный университет	Q84151	Киевский национальный университет имени Тараса Шевченко	P138	названо в честь	Тарас Григорьевич Шевченко	0	0	1939-01-01	0	0
[1994, 2007]	государственный университет	Q27621	Санкт-Петербургский государственный университет	P1075	ректор	Людмила Алексеевна Вербицкая	0	0	1994-04-01	2008-01-01	0
[1938, 1940]	государственный университет	Q4516673	Читинский государственный университет	P571	дата основания/создания/возникновения	0	0	1938-01-01	0	0	0
[1967, 1977]	государственный университет	Q4412511	Северо-Осетинский государственный университет имени К. Л. Хетагурова	P138	названо в честь	Коста Хетагуров	0	0	1969-01-06	0	0
[1994, 2007]	государственный университет	Q4398500	Ростовский государственный университет	P576	дата прекращения существования	0	0	2006-01-01	0	0	0
[1947, 1952]	государственный университет	Q4210420	Калужский государственный университет имени К. Э. Циолковского	P571	дата основания/создания/возникновения	0	0	1948-01-01	0	0	0
[1947, 1952]	государственный университет	Q13164	Московский государственный университет	P1075	ректор	Александр Николаевич Несмеянов	0	0	1948-01-01	1953-01-01	0
[1967, 1977]	государственный университет	Q4281441	Марийский государственный университет	P571	дата основания/создания/возникновения	0	0	1972-01-01	0	0	0
[1994, 2007]	государственный университет	Q4248071	Курганский государственный университет	P571	дата основания/создания/возникновения	0	0	1995-01-01	0	0	0
[1938, 1940]	государственный университет	Q1059283	Хакасский государственный университет	P571	дата основания/создания/возникновения	0	0	1939-04-16	0	0	0
[1994, 2007]	государственный университет	Q1059283	Хакасский государственный университет	P571	дата основания/создания/возникновения	0	0	1994-01-01	0	0	0
[1938, 1940]	государственный университет	Q4214443	Карачаево-Черкесский государственный университет	P571	дата основания/создания/возникновения	0	0	1938-01-01	0	0	0
[1967, 1977]	государственный университет	Q2706876	Чувашский государственный университет имени И. Н. Ульянова	P571	дата основания/создания/возникновения	0	0	1967-08-17	0	0	0
[1994, 2007]	государственный университет	Q4227527	Кокшетауский государственный университет	P571	дата основания/создания/возникновения	0	0	1996-01-01	0	0	0
[1923, 1930]	государственный университет	Q13164	Московский государственный университет	P1075	ректор	Удальцов, Иван Дмитриевич	0	0	1928-01-01	1930-01-01	0
[1967, 1977]	государственный университет	Q2333300	Челябинский государственный университет	P571	дата основания/создания/возникновения	0	0	1976-01-01	0	0	0
[1994, 2007]	государственный университет	Q2043205	Витебский государственный университет имени П. М. Машерова	P138	названо в честь	Сергей Миронович Киров	0	0	1934-01-01	1995-01-01	0
[1994, 2007]	государственный университет	Q1528756	Таджикский национальный университет	P138	названо в честь	Владимир Ильич Ленин	0	0	1947-01-01	1997-01-01	0
[1947, 1952]	государственный университет	Q13164	Московский государственный университет	P1075	ректор	Илья Саввич Галкин	0	0	1943-01-01	1947-01-01	0
[1923, 1930]	государственный университет	Q13164	Московский государственный университет	P1075	ректор	Волгин, Вячеслав Петрович	0	0	1921-01-01	1925-01-01	0
[1961, 1965]	государственный университет	Q902189	Удмуртский государственный университет	P131	административно-территориальная единица	Индустриальный район	0	0	1962-12-08	0	0
[1947, 1952]	государственный университет	Q1528756	Таджикский национальный университет	P571	дата основания/создания/возникновения	0	0	1947-03-21	0	0	0
[1967, 1977]	государственный университет	Q13164	Московский государственный университет	P1075	ректор	Рем Викторович Хохлов	0	0	1973-01-01	1977-01-01	0
[1967, 1977]	государственный университет	Q920456	Карагандинский государственный университет имени Е. А. Букетова	P571	дата основания/создания/возникновения	0	0	1972-01-01	0	0	0
[1967, 1977]	государственный университет	Q1991809	Сыктывкарский государственный университет	P571	дата основания/создания/возникновения	0	0	1972-02-10	0	0	0
[1947, 1952]	государственный университет	Q27621	Санкт-Петербургский государственный университет	P138	названо в честь	Андрей Александрович Жданов	0	0	1948-10-01	1989-01-01	0
[1947, 1952]	государственный университет	Q1987511	Севастопольский государственный университет	P571	дата основания/создания/возникновения	0	0	1951-01-01	0	0	0
[1923, 1930]	государственный университет	Q1964642	Киргизский национальный университет имени Жусупа Баласагына	P571	дата основания/создания/возникновения	0	0	1925-01-01	0	0	0
[1957, 1958]	государственный университет	Q4206599	Кабардино-Балкарский государственный университет имени Х. М. Бербекова	P571	дата основания/создания/возникновения	0	0	1957-04-05	0	0	0
[1994, 2007]	государственный университет	Q2043205	Витебский государственный университет имени П. М. Машерова	P138	названо в честь	Пётр Миронович Машеров	0	0	1998-01-01	0	0
[1967, 1977]	государственный университет	Q2151478	Оренбургский государственный университет	P571	дата основания/создания/возникновения	0	0	1971-01-01	0	0	0
[1961, 1965]	государственный университет	Q4239251	Красноярский государственный университет	P571	дата основания/создания/возникновения	0	0	1963-01-01	0	0	0
[1994, 2007]	государственный университет	Q3551556	Тувинский государственный университет	P571	дата основания/создания/возникновения	0	0	1995-01-01	0	0	0
[1947, 1952]	государственный университет	Q4446047	Сумский государственный университет	P571	дата основания/создания/возникновения	0	0	1948-01-01	0	0	0
[1967, 1977]	государственный университет	Q4219242	Кемеровский государственный университет	P571	дата основания/создания/возникновения	0	0	1973-01-01	0	0	0
[1961, 1965]	государственный университет	Q4130497	Вятский государственный университет	P571	дата основания/создания/возникновения	0	0	1963-01-01	0	0	0
[1947, 1952]	государственный университет	Q1964642	Киргизский национальный университет имени Жусупа Баласагына	P138	названо в честь	Михаил Васильевич Фрунзе	0	0	1932-01-13	1951-05-20	0
[1947, 1952]	государственный университет	Q1094873	Сахалинский государственный университет	P571	дата основания/создания/возникновения	0	0	1949-01-01	0	0	0
[1994, 2007]	государственный университет	Q1964642	Киргизский национальный университет имени Жусупа Баласагына	P138	названо в честь	Баласагуни, Юсуф Хасс Хаджиб	0	0	2002-05-11	0	0
[1994, 2007]	государственный университет	Q4460099	Тольяттинский государственный университет	P571	дата основания/создания/возникновения	0	0	2001-01-01	0	0	0
[1938, 1940]	государственный университет	Q4385796	Пятигорский государственный университет	P571	дата основания/создания/возникновения	0	0	1939-01-01	0	0	0
[1923, 1930]	государственный университет	Q4406337	Самаркандский государственный университет	P571	дата основания/создания/возникновения	0	0	1927-01-01	0	0	0
[1938, 1940]	государственный университет	Q4153294	Гянджинский государственный университет	P571	дата основания/создания/возникновения	0	0	1938-01-01	0	0	0
[1994, 2007]	государственный университет	Q4361461	Петрозаводский государственный университет	P1075	ректор	Воронин, Анатолий Викторович	0	0	2006-01-01	0	0
[1967, 1977]	государственный университет	Q13164	Московский государственный университет	P1075	ректор	Петровский, Иван Георгиевич	0	0	1951-01-01	1973-01-01	0
[1961, 1965]	государственный университет	Q4361461	Петрозаводский государственный университет	P138	названо в честь	Отто Вильгельмович Куусинен	0	0	1964-06-16	0	0
[1957, 1958]	государственный университет	Q4095958	Братский государственный университет	P571	дата основания/создания/возникновения	0	0	1957-01-01	0	0	0
[1967, 1977]	государственный университет	Q4064597	Амурский государственный университет	P571	дата основания/создания/возникновения	0	0	1975-01-01	0	0	0
[1938, 1940]	государственный университет	Q2564313	Чеченский государственный университет	P571	дата основания/создания/возникновения	0	0	1938-01-01	0	0	0
[1947, 1952]	государственный университет	Q1737734	Кильский государственный университет	P571	дата основания/создания/возникновения	0	0	1949-01-01	0	0	0
[1947, 1952]	государственный университет	Q1351705	Туркменский государственный университет им. Махтумкули	P571	дата основания/создания/возникновения	0	0	1950-01-01	0	0	0
[1967, 1977]	государственный университет	Q2496026	Полоцкий государственный университет	P571	дата основания/создания/возникновения	0	0	1968-01-01	0	0	0
[1967, 1977]	государственный университет	Q4314700	Нахичеванский государственный университет	P571	дата основания/создания/возникновения	0	0	1967-01-01	0	0	0
[1994, 2007]	государственный университет	Q4533707	Югорский государственный университет	P571	дата основания/создания/возникновения	0	0	2001-01-01	0	0	0
[1961, 1965]	государственный университет	Q4533671	Юго-Западный государственный университет	P571	дата основания/создания/возникновения	0	0	1964-01-01	0	0	0
[1947, 1952]	государственный университет	Q805777	Балтийский федеральный университет имени Иммануила Канта	P571	дата основания/создания/возникновения	0	0	1947-01-01	0	0	0
[1967, 1977]	государственный университет	Q958886	Ярославский государственный университет имени П. Г. Демидова	P571	дата основания/создания/возникновения	0	0	1970-01-01	0	0	0
[1923, 1930]	государственный университет	Q2630637	Гомельский государственный университет имени Франциска Скорины	P571	дата основания/создания/возникновения	0	0	1929-01-01	0	0	0
[1994, 2007]	государственный университет	Q4239251	Красноярский государственный университет	P576	дата прекращения существования	0	0	2006-01-01	0	0	0
[1923, 1930]	государственный университет	Q13164	Московский государственный университет	P1075	ректор	Андрей Януарьевич Вышинский	0	0	1925-01-01	1928-01-01	0
[1994, 2007]	государственный университет	Q2025592	Полесский государственный университет	P571	дата основания/создания/возникновения	0	0	2006-01-01	0	0	0
[1974, 1976]	государственный управление	Q1131600	Государственный университет управления	P138	названо в честь	Григорий Константинович Орджоникидзе	0	0	1975-03-28	1991-02-05	0
[1983, 1985]	государственный уральский	Q4476712	Уральская государственная консерватория имени М. П. Мусоргского	P166	полученные награды	орден Трудового Красного Знамени	0	0	0	0	1984-01-01
[1934, 1941]	государственный филармония	Q4371744	Поморская государственная филармония	P571	дата основания/создания/возникновения	0	0	1937-07-10	0	0	0
[1934, 1941]	государственный филармония	Q4538825	Ярославская государственная филармония	P571	дата основания/создания/возникновения	0	0	1937-01-01	0	0	0
[1934, 1941]	государственный филармония	Q4325443	Новосибирская государственная филармония	P571	дата основания/создания/возникновения	0	0	1937-01-01	0	0	0
[1934, 1941]	государственный филармония	Q4453204	Тверская академическая областная филармония	P571	дата основания/создания/возникновения	0	0	1936-01-01	0	0	0
[1934, 1941]	государственный филармония	Q4082703	Белорусская государственная филармония	P571	дата основания/создания/возникновения	0	0	1937-04-25	0	0	0
[1991, 2004]	государственный флаг	Q165230	флаг СССР	P576	дата прекращения существования	0	0	1991-03-12	0	0	0
[1923, 1924]	государственный флаг	Q165230	флаг СССР	P571	дата основания/создания/возникновения	0	0	1923-11-13	0	0	0
[1936, 1938]	государственный хор	Q4146752	Государственный академический русский хор имени А. В. Свешникова	P571	дата основания/создания/возникновения	0	0	1936-01-01	0	0	0
[1936, 1938]	государственный хор	Q4146752	Государственный академический русский хор имени А. В. Свешникова	P2031	начало периода активности	0	0	1936-05-05	0	0	0
[1988, 1990]	государственный цирк	Q4070603	Архангельский государственный цирк	P576	дата прекращения существования	0	0	1989-01-01	0	0	0
[1926, 1930]	государственный цирк	Q4070603	Архангельский государственный цирк	P571	дата основания/создания/возникновения	0	0	1929-01-01	0	0	0
[1942, 1946]	государство америка	Q30	США	P6	глава правительства	Франклин Делано Рузвельт	0	0	1933-03-04	1945-04-12	0
[1942, 1946]	государство америка	Q30	США	P6	глава правительства	Трумэн, Гарри	0	0	1945-04-12	1953-01-20	0
[1959, 1966]	государство америка	Q30	США	P463	участник организации или клуба	Международная ассоциация развития	0	0	1960-09-24	0	0
[1987, 1989]	государство америка	Q30	США	P463	участник организации или клуба	Missile Technology Control Regime	0	0	1987-01-01	0	0
[1980, 1982]	государство америка	Q30	США	P6	глава правительства	Рональд Рейган	0	0	1981-01-20	1989-01-20	0
[1959, 1966]	государство америка	Q30	США	P6	глава правительства	Линдон Джонсон	0	0	1963-11-22	1969-01-20	0
[1942, 1946]	государство америка	Q30	США	P463	участник организации или клуба	Организация Объединённых Наций	0	0	1945-10-24	0	0
[1987, 1989]	государство америка	Q30	США	P463	участник организации или клуба	Многостороннее агентство по гарантиям инвестиций	0	0	1988-04-12	0	0
[1959, 1966]	государство америка	Q30	США	P6	глава правительства	Джон Фицджеральд Кеннеди	0	0	1961-01-20	1963-11-22	0
[1942, 1946]	государство америка	Q30	США	P463	участник организации или клуба	Международный банк реконструкции и развития	0	0	1945-12-27	0	0
[1980, 1982]	государство америка	Q30	США	P6	глава правительства	Джимми Картер	0	0	1977-01-20	1981-01-20	0
[1959, 1966]	государство америка	Q30	США	P6	глава правительства	Дуайт Дэвид Эйзенхауэр	0	0	1953-01-20	1961-01-20	0
[1975, 1978]	государство америка	Q30	США	P6	глава правительства	Джеральд Форд	0	0	1974-08-09	1977-01-20	0
[1974, 1978]	государство арабский	Q219060	Государство Палестина	P463	участник организации или клуба	Лига арабских государств	0	0	1976-09-09	0	0
[1972, 1974]	государство бирма	Q836	Мьянма	P463	участник организации или клуба	Азиатский банк развития	0	0	1973-01-01	0	0
[1944, 1949]	государство великий	Q2625496	Государство Восточная Индонезия	P571	дата основания/создания/возникновения	0	0	1946-01-01	0	0	0
[1954, 1958]	государство вьетнам	Q1193879	Государство Вьетнам	P576	дата прекращения существования	0	0	1955-10-26	0	0	0
[1934, 1935]	государство германский	Q41304	Веймарская республика	P35	глава государства	Пауль фон Гинденбург	0	0	1925-05-12	1934-08-02	0
[1991, 2004]	государство израиль	Q801	Израиль	P530	дипломатические отношения	Мавритания	0	0	1999-10-28	2009-01-01	0
[1973, 1977]	государство израиль	Q801	Израиль	P6	глава правительства	Голда Меир	0	0	1969-03-17	1974-06-03	0
[1948, 1952]	государство израиль	Q801	Израиль	P37	официальный язык	иврит	0	0	1948-01-01	0	0
[1948, 1952]	государство израиль	Q801	Израиль	P463	участник организации или клуба	ЮНЕСКО	0	0	1949-09-16	2018-12-31	0
[1991, 2004]	государство израиль	Q801	Израиль	P530	дипломатические отношения	Грузия	0	0	1992-06-01	0	0
[1991, 2004]	государство израиль	Q801	Израиль	P463	участник организации или клуба	Многостороннее агентство по гарантиям инвестиций	0	0	1992-05-21	0	0
[1948, 1952]	государство израиль	Q801	Израиль	P38	денежная единица	палестинский фунт	0	0	1948-01-01	1952-01-01	0
[1948, 1952]	государство израиль	Q801	Израиль	P463	участник организации или клуба	Организация Объединённых Наций	0	0	1949-05-11	0	0
[1991, 2004]	государство израиль	Q801	Израиль	P463	участник организации или клуба	Всемирная торговая организация	0	0	1995-04-21	0	0
[1948, 1952]	государство израиль	Q801	Израиль	P463	участник организации или клуба	Международный союз электросвязи	0	0	1948-06-24	0	0
[1948, 1952]	государство израиль	Q801	Израиль	P1365	заменил	Британский мандат в Палестине	0	0	0	0	1948-05-14
[1948, 1952]	государство израиль	Q801	Израиль	P457	основополагающий текст	Декларация независимости Израиля	0	0	0	0	1948-05-14
[1957, 1962]	государство израиль	Q801	Израиль	P463	участник организации или клуба	Международная ассоциация развития	0	0	1960-12-22	0	0
[1991, 2004]	государство израиль	Q801	Израиль	P35	глава государства	Эзер Вейцман	0	0	1993-05-13	2000-07-13	0
[1991, 2004]	государство израиль	Q801	Израиль	P35	глава государства	Хаим Герцог	0	0	1983-05-05	1993-05-13	0
[1948, 1952]	государство израиль	Q801	Израиль	P36	столица	Иерусалим	0	0	1949-01-01	0	0
[1991, 2004]	государство израиль	Q801	Израиль	P6	глава правительства	Эхуд Барак	0	0	1999-07-06	2001-03-07	0
[1964, 1971]	государство израиль	Q801	Израиль	P6	глава правительства	Эшколь, Леви	0	0	1963-06-26	1969-02-26	0
[1948, 1952]	государство израиль	Q801	Израиль	P6	глава правительства	Давид Бен-Гурион	0	0	1948-05-17	1954-01-26	0
[1991, 2004]	государство израиль	Q801	Израиль	P530	дипломатические отношения	Эритрея	0	0	1993-01-01	0	0
[1991, 2004]	государство израиль	Q801	Израиль	P6	глава правительства	Ариель Шарон	0	0	2001-03-07	2006-04-14	0
[1991, 2004]	государство израиль	Q801	Израиль	P6	глава правительства	Ицхак Рабин	0	0	1992-07-13	1995-11-04	0
[1991, 2004]	государство израиль	Q801	Израиль	P6	глава правительства	Шимон Перес	0	0	1995-11-04	1996-06-18	0
[1973, 1977]	государство израиль	Q801	Израиль	P6	глава правительства	Ицхак Рабин	0	0	1974-06-03	1977-06-20	0
[1991, 2004]	государство израиль	Q801	Израиль	P6	глава правительства	Биньямин Нетаньяху	0	0	1996-06-18	1999-07-06	0
[1991, 2004]	государство израиль	Q801	Израиль	P6	глава правительства	Шамир, Ицхак	0	0	1986-10-20	1992-07-13	0
[1991, 2004]	государство израиль	Q801	Израиль	P530	дипломатические отношения	Катар	0	0	1996-01-01	2009-01-01	0
[1948, 1952]	государство израиль	Q801	Израиль	P35	глава государства	Давид Бен-Гурион	0	0	1948-05-14	1948-05-16	0
[1991, 2004]	государство израиль	Q801	Израиль	P35	глава государства	Авраам Бург	0	0	2000-07-12	2000-08-01	0
[1973, 1977]	государство израиль	Q801	Израиль	P35	глава государства	Кацир, Эфраим	0	0	1973-05-24	1978-05-29	0
[1948, 1952]	государство израиль	Q801	Израиль	P35	глава государства	Хаим Вейцман	0	0	1949-02-17	1952-11-09	0
[1973, 1977]	государство израиль	Q801	Израиль	P35	глава государства	Шазар, Залман	0	0	1963-05-21	1973-05-24	0
[1948, 1952]	государство израиль	Q801	Израиль	P37	официальный язык	арабский язык	0	0	1948-01-01	2018-07-19	0
[1948, 1952]	государство израиль	Q801	Израиль	P35	глава государства	Хаим Вейцман	0	0	1948-05-16	1949-02-17	0
[1991, 2004]	государство израиль	Q801	Израиль	P35	глава государства	Моше Кацав	0	0	2000-08-01	2007-07-01	0
[1957, 1962]	государство израиль	Q801	Израиль	P47	имеет границы с	Объединённая Арабская Республика	0	0	1958-01-01	1961-01-01	0
[1964, 1971]	государство израиль	Q801	Израиль	P530	дипломатические отношения	Германия	0	0	1965-05-12	0	0
[1991, 2004]	государство израиль	Q801	Израиль	P530	дипломатические отношения	Святой Престол	0	0	1994-06-15	0	0
[1991, 2004]	государство израиль	Q801	Израиль	P530	дипломатические отношения	Иордания	0	0	1994-01-01	0	0
[1948, 1952]	государство израиль	Q801	Израиль	P571	дата основания/создания/возникновения	0	0	1948-05-14	0	0	0
[1948, 1952]	государство израиль	Q801	Израиль	P1906	должность главы государства	President of the Provisional State Council	0	0	1948-05-14	1949-02-16	0
[1948, 1952]	государство израиль	Q801	Израиль	P1906	должность главы государства	Президент Израиля	0	0	1949-02-17	0	0
[1991, 2004]	государство израиль	Q801	Израиль	P530	дипломатические отношения	Украина	0	0	1991-12-26	0	0
[1979, 1980]	государство иран	Q207991	Пехлеви	P576	дата прекращения существования	0	0	1979-01-01	0	0	0
[1990, 2003]	государство исламский	Q2429253	Исламское государство	P361	часть от	Аль-Каида	0	0	2000-01-01	2013-01-01	0
[1990, 2003]	государство исламский	Q2429253	Исламское государство	P571	дата основания/создания/возникновения	0	0	1999-01-01	0	0	0
[1999, 2004]	государство катар	Q846	Катар	P6	глава правительства	Абдулла бин Нассер бин Халифа Аль Тани	0	0	2003-06-26	0	0
[1996, 1997]	государство катар	Q846	Катар	P530	дипломатические отношения	Израиль	0	0	1996-01-01	2009-01-01	0
[1971, 1975]	государство катар	Q846	Катар	P463	участник организации или клуба	Лига арабских государств	0	0	1971-09-11	0	0
[1971, 1975]	государство катар	Q846	Катар	P463	участник организации или клуба	Международный банк реконструкции и развития	0	0	1972-09-25	0	0
[1971, 1975]	государство катар	Q846	Катар	P463	участник организации или клуба	Международный союз электросвязи	0	0	1973-03-27	0	0
[2006, 2009]	государство катар	Q846	Катар	P6	глава правительства	Хамад бин Джабер Аль Тани	0	0	2007-04-03	2013-06-26	0
[1996, 1997]	государство катар	Q846	Катар	P463	участник организации или клуба	Многостороннее агентство по гарантиям инвестиций	0	0	1996-10-22	0	0
[1971, 1975]	государство катар	Q846	Катар	P463	участник организации или клуба	Организация Объединённых Наций	0	0	1971-09-21	0	0
[2006, 2009]	государство катар	Q846	Катар	P463	участник организации или клуба	Международная финансовая корпорация	0	0	2008-10-11	0	0
[1971, 1975]	государство катар	Q846	Катар	P463	участник организации или клуба	ЮНЕСКО	0	0	1972-01-27	0	0
[1988, 1994]	государство кувейт	Q817	Кувейт	P31	это частный случай понятия	суверенное государство	0	0	1961-06-19	1990-08-02	0
[1988, 1994]	государство кувейт	Q817	Кувейт	P571	дата основания/создания/возникновения	0	0	1991-02-26	0	0	0
[1963, 1968]	государство кувейт	Q817	Кувейт	P463	участник организации или клуба	Организация Объединённых Наций	0	0	1963-05-14	0	0
[1988, 1994]	государство кувейт	Q817	Кувейт	P1365	заменил	Республика Кувейт	0	0	0	0	1991-01-01
[1988, 1994]	государство кувейт	Q817	Кувейт	P31	это частный случай понятия	суверенное государство	0	0	1991-02-26	0	0
[1988, 1994]	государство кувейт	Q817	Кувейт	P463	участник организации или клуба	Многостороннее агентство по гарантиям инвестиций	0	0	1988-04-12	0	0
[1988, 1996]	государство многонациональный	Q750	Боливия	P463	участник организации или клуба	Всемирная торговая организация	0	0	1995-09-12	0	0
[1988, 1996]	государство многонациональный	Q750	Боливия	P463	участник организации или клуба	Многостороннее агентство по гарантиям инвестиций	0	0	1991-10-03	0	0
[1946, 1948]	государство многонациональный	Q750	Боливия	P463	участник организации или клуба	ЮНЕСКО	0	0	1946-11-13	0	0
[1990, 2001]	государство независимый	Q683	Самоа	P35	глава государства	Малиелегаои, Туилаэпа Аионо Саилеле	0	0	1998-11-23	0	0
[1990, 2001]	государство независимый	Q7779	Содружество Независимых Государств	P571	дата основания/создания/возникновения	0	0	1991-12-08	0	0	0
[1990, 2001]	государство независимый	Q683	Самоа	P6	глава правительства	Малиелегаои, Туилаэпа Аионо Саилеле	0	0	1998-11-23	0	0
[1990, 2001]	государство независимый	Q7779	Содружество Независимых Государств	P527	состоит из	Грузия	0	0	1993-12-03	2009-08-18	0
[1981, 1983]	государство независимый	Q683	Самоа	P463	участник организации или клуба	ЮНЕСКО	0	0	1981-04-03	0	0
[1933, 1947]	государство новый	Q824489	Новое государство	P571	дата основания/создания/возникновения	0	0	1933-03-19	0	0	0
[1972, 1977]	государство палестина	Q219060	Государство Палестина	P463	участник организации или клуба	Лига арабских государств	0	0	1976-09-09	0	0
[1976, 1977]	государство палестинский	Q219060	Государство Палестина	P463	участник организации или клуба	Лига арабских государств	0	0	1976-09-09	0	0
[1933, 1936]	государство пруссия	Q161036	Свободное государство Пруссия	P17	государство	гитлеровская Германия	0	0	1933-01-30	1945-05-23	0
[1947, 1948]	государство пруссия	Q161036	Свободное государство Пруссия	P17	государство	Советская зона оккупации Германии	0	0	1945-05-23	1947-02-25	0
[1933, 1936]	государство пруссия	Q161036	Свободное государство Пруссия	P131	административно-территориальная единица	гитлеровская Германия	0	0	1933-01-30	1945-05-23	0
[1947, 1948]	государство пруссия	Q161036	Свободное государство Пруссия	P131	административно-территориальная единица	Советская зона оккупации Германии	0	0	1945-05-23	1947-02-25	0
[1933, 1936]	государство пруссия	Q161036	Свободное государство Пруссия	P131	административно-территориальная единица	Веймарская республика	0	0	1918-11-01	1933-01-30	0
[1947, 1948]	государство пруссия	Q161036	Свободное государство Пруссия	P576	дата прекращения существования	0	0	1947-02-25	0	0	0
[1933, 1936]	государство пруссия	Q161036	Свободное государство Пруссия	P17	государство	Веймарская республика	0	0	1918-11-01	1933-01-30	0
[1992, 1995]	государство свободный	Q160284	Фри-Стейт	P571	дата основания/создания/возникновения	0	0	1994-04-27	0	0	0
[1992, 1995]	государство свободный	Q980	Бавария	P6	глава правительства	Макс Штрайбль	0	0	1988-10-19	1993-05-27	0
[1953, 1958]	государство свободный	Q980	Бавария	P6	глава правительства	Ганс Эхард	0	0	1946-12-21	1954-12-14	0
[1953, 1958]	государство свободный	Q980	Бавария	P6	глава правительства	Вильгельм Хёгнер	0	0	1954-01-01	1957-10-08	0
[2003, 2004]	государство свободный	Q980	Бавария	P166	полученные награды	Премия Большого Брата	0	0	0	0	2003-01-01
[2006, 2008]	государство свободный	Q980	Бавария	P6	глава правительства	Гюнтер Бекштайн	0	0	2007-10-09	2008-10-27	0
[2006, 2008]	государство свободный	Q980	Бавария	P6	глава правительства	Штойбер, Эдмунд	0	0	1993-05-28	2007-09-30	0
[1953, 1958]	государство свободный	Q980	Бавария	P6	глава правительства	Ганнс Зайдель	0	0	1957-10-08	1960-01-26	0
[1932, 1947]	государство советский	Q765230	Константин Владимирович Родзаевский	P570	дата смерти	0	0	1946-08-30	0	0	0
[1991, 1996]	государство содружество	Q7779	Содружество Независимых Государств	P571	дата основания/создания/возникновения	0	0	1991-12-08	0	0	0
[1991, 1996]	государство содружество	Q7779	Содружество Независимых Государств	P527	состоит из	Грузия	0	0	1993-12-03	2009-08-18	0
[2002, 2004]	государство соединять	Q30	США	P463	участник организации или клуба	ЮНЕСКО	0	0	2003-10-01	2018-12-31	0
[1952, 1955]	государство соединять	Q30	США	P6	глава правительства	Трумэн, Гарри	0	0	1945-04-12	1953-01-20	0
[1945, 1946]	государство соединять	Q30	США	P463	участник организации или клуба	Организация Объединённых Наций	0	0	1945-10-24	0	0
[1989, 1991]	государство соединять	Q30	США	P463	участник организации или клуба	Азиатско-Тихоокеанское экономическое сотрудничество	0	0	1989-11-06	0	0
[1945, 1946]	государство соединять	Q30	США	P463	участник организации или клуба	Международный банк реконструкции и развития	0	0	1945-12-27	0	0
[1945, 1946]	государство соединять	Q30	США	P6	глава правительства	Франклин Делано Рузвельт	0	0	1933-03-04	1945-04-12	0
[1981, 1983]	государство соединять	Q30	США	P6	глава правительства	Джимми Картер	0	0	1977-01-20	1981-01-20	0
[1989, 1991]	государство соединять	Q30	США	P6	глава правительства	Джордж Герберт Уокер Буш	0	0	1989-01-20	1993-01-20	0
[1961, 1962]	государство соединять	Q30	США	P6	глава правительства	Дуайт Дэвид Эйзенхауэр	0	0	1953-01-20	1961-01-20	0
[1961, 1962]	государство соединять	Q30	США	P6	глава правительства	Джон Фицджеральд Кеннеди	0	0	1961-01-20	1963-11-22	0
[1968, 1971]	государство соединять	Q30	США	P6	глава правительства	Линдон Джонсон	0	0	1963-11-22	1969-01-20	0
[1968, 1971]	государство соединять	Q30	США	P6	глава правительства	Ричард Никсон	0	0	1969-01-20	1974-08-09	0
[1989, 1991]	государство соединять	Q30	США	P6	глава правительства	Рональд Рейган	0	0	1981-01-20	1989-01-20	0
[1993, 1994]	государство эритрея	Q986	Эритрея	P571	дата основания/создания/возникновения	0	0	1993-01-01	0	0	0
[1993, 1994]	государство эритрея	Q986	Эритрея	P463	участник организации или клуба	Международный союз электросвязи	0	0	1993-08-06	0	0
[1993, 1994]	государство эритрея	Q986	Эритрея	P463	участник организации или клуба	Организация Объединённых Наций	0	0	1993-05-28	0	0
[1993, 1994]	государство эритрея	Q986	Эритрея	P530	дипломатические отношения	Израиль	0	0	1993-01-01	0	0
[1993, 1994]	государство эритрея	Q986	Эритрея	P463	участник организации или клуба	ЮНЕСКО	0	0	1993-09-02	0	0
[1948, 1951]	готвальд к	Q296054	Клемент Готвальд	P39	занимаемая должность	премьер-министр Чехословакии	0	0	1946-07-02	1948-06-15	0
[1948, 1951]	готвальд к	Q296054	Клемент Готвальд	P39	занимаемая должность	президент Чехословакии	0	0	1948-06-14	1953-03-14	0
[1997, 1999]	готовность боевой	Q10428296	Музей боевой готовности	P571	дата основания/создания/возникновения	0	0	1997-06-30	0	0	0
[1974, 1980]	готовцев в	Q4147054	Владимир Васильевич Готовцев	P570	дата смерти	0	0	1976-04-30	0	0	0
[1983, 1984]	готовый всегда	Q232175	Всегда готовы	P577	дата публикации	0	0	1983-09-01	0	0	0
[1941, 1943]	готфрид федер	Q60126	Федер, Готфрид	P570	дата смерти	0	0	1941-09-24	0	0	0
[1987, 1989]	готфрид фон	Q434389	Эйнем, Готфрид фон	P166	полученные награды	Почётные граждане Вены	0	0	0	0	1988-01-01
[1943, 1948]	готье ю	Q4147074	Готье, Юрий Владимирович	P570	дата смерти	0	0	1943-12-17	0	0	0
